from_patch,to_patch,length_km
p34,p241,81.490
p34,p242,81.250
p34,p243,81.490
p34,p244,82.206
p34,p245,83.385
p34,p246,85.009
p34,p247,87.052
p34,p248,89.486
p34,p249,92.280
p34,p250,95.402
p35,p36,6.250
p35,p37,12.500
p35,p38,18.750
p35,p39,25.000
p35,p40,31.250
p35,p41,37.500
p35,p42,43.750
p35,p43,50.000
p35,p44,56.250
p35,p45,62.500
p35,p46,68.750
p35,p47,75.000
p35,p48,81.250
p35,p49,13.975
p35,p50,8.839
p35,p51,6.250
p35,p52,8.839
p35,p53,13.975
p35,p54,19.764
p35,p55,25.769
p35,p56,31.869
p35,p57,38.017
p35,p58,44.194
p35,p59,50.389
p35,p60,56.596
p35,p61,62.812
p35,p62,69.034
p35,p63,75.260
p35,p64,81.490
p35,p65,17.678
p35,p66,13.975
p35,p67,12.500
p35,p68,13.975
p35,p69,17.678
p35,p70,22.535
p35,p71,27.951
p35,p72,33.657
p35,p73,39.528
p35,p74,45.501
p35,p75,51.539
p35,p76,57.622
p35,p77,63.738
p35,p78,69.877
p35,p79,76.035
p35,p80,82.206
p35,p81,22.535
p35,p82,19.764
p35,p83,18.750
p35,p84,19.764
p35,p85,22.535
p35,p86,26.517
p35,p87,31.250
p35,p88,36.443
p35,p89,41.926
p35,p90,47.599
p35,p91,53.400
p35,p92,59.293
p35,p93,65.252
p35,p94,71.261
p35,p95,77.308
p35,p96,83.385
p35,p97,27.951
p35,p98,25.769
p35,p99,25.000
p35,p100,25.769
p35,p101,27.951
p35,p102,31.250
p35,p103,35.355
p35,p104,40.020
p35,p105,45.069
p35,p106,50.389
p35,p107,55.902
p35,p108,61.555
p35,p109,67.315
p35,p110,73.154
p35,p111,79.057
p35,p112,85.009
p35,p113,33.657
p35,p114,31.869
p35,p115,31.250
p35,p116,31.869
p35,p117,33.657
p35,p118,36.443
p35,p119,40.020
p35,p120,44.194
p35,p121,48.814
p35,p122,53.765
p35,p123,58.962
p35,p124,64.348
p35,p125,69.877
p35,p126,75.519
p35,p127,81.250
p35,p128,87.052
p35,p129,39.528
p35,p130,38.017
p35,p131,37.500
p35,p132,38.017
p35,p133,39.528
p35,p134,41.926
p35,p135,45.069
p35,p136,48.814
p35,p137,53.033
p35,p138,57.622
p35,p139,62.500
p35,p140,67.604
p35,p141,72.887
p35,p142,78.312
p35,p143,83.853
p35,p144,89.486
p35,p145,45.501
p35,p146,44.194
p35,p147,43.750
p35,p148,44.194
p35,p149,45.501
p35,p150,47.599
p35,p151,50.389
p35,p152,53.765
p35,p153,57.622
p35,p154,61.872
p35,p155,66.438
p35,p156,71.261
p35,p157,76.291
p35,p158,81.490
p35,p159,86.828
p35,p160,92.280
p35,p161,51.539
p35,p162,50.389
p35,p163,50.000
p35,p164,50.389
p35,p165,51.539
p35,p166,53.400
p35,p167,55.902
p35,p168,58.962
p35,p169,62.500
p35,p170,66.438
p35,p171,70.711
p35,p172,75.260
p35,p173,80.039
p35,p174,85.009
p35,p175,90.139
p35,p176,95.402
p35,p177,57.622
p35,p178,56.596
p35,p179,56.250
p35,p180,56.596
p35,p181,57.622
p35,p182,59.293
p35,p183,61.555
p35,p184,64.348
p35,p185,67.604
p35,p186,71.261
p35,p187,75.260
p35,p188,79.550
p35,p189,84.085
p35,p190,88.829
p35,p191,93.750
p35,p192,98.821
p35,p193,63.738
p35,p194,62.812
p35,p195,62.500
p35,p196,62.812
p35,p197,63.738
p35,p198,65.252
p35,p199,67.315
p35,p200,69.877
p35,p201,72.887
p35,p202,76.291
p35,p203,80.039
p35,p204,84.085
p35,p205,88.388
p35,p206,92.913
p35,p207,97.628
p35,p208,102.508
p35,p209,69.877
p35,p210,69.034
p35,p211,68.750
p35,p212,69.034
p35,p213,69.877
p35,p214,71.261
p35,p215,73.154
p35,p216,75.519
p35,p217,78.312
p35,p218,81.490
p35,p219,85.009
p35,p220,88.829
p35,p221,92.913
p35,p222,97.227
p35,p223,101.743
p35,p224,106.434
p35,p225,76.035
p35,p226,75.260
p35,p227,75.000
p35,p228,75.260
p35,p229,76.035
p35,p230,77.308
p35,p231,79.057
p35,p232,81.250
p35,p233,83.853
p35,p234,86.828
p35,p235,90.139
p35,p236,93.750
p35,p237,97.628
p35,p238,101.743
p35,p239,106.066
p35,p240,110.574
p35,p241,82.206
p35,p242,81.490
p35,p243,81.250
p35,p244,81.490
p35,p245,82.206
p35,p246,83.385
p35,p247,85.009
p35,p248,87.052
p35,p249,89.486
p35,p250,92.280
p36,p37,6.250
p36,p38,12.500
p36,p39,18.750
p36,p40,25.000
p36,p41,31.250
p36,p42,37.500
p36,p43,43.750
p36,p44,50.000
p36,p45,56.250
p36,p46,62.500
p36,p47,68.750
p36,p48,75.000
p36,p49,19.764
p36,p50,13.975
p36,p51,8.839
p36,p52,6.250
p36,p53,8.839
p36,p54,13.975
p36,p55,19.764
p36,p56,25.769
p36,p57,31.869
p36,p58,38.017
p36,p59,44.194
p36,p60,50.389
p36,p61,56.596
p36,p62,62.812
p36,p63,69.034
p36,p64,75.260
p36,p65,22.535
p36,p66,17.678
p36,p67,13.975
p36,p68,12.500
p36,p69,13.975
p36,p70,17.678
p36,p71,22.535
p36,p72,27.951
p36,p73,33.657
p36,p74,39.528
p36,p75,45.501
p36,p76,51.539
p36,p77,57.622
p36,p78,63.738
p36,p79,69.877
p36,p80,76.035
p36,p81,26.517
p36,p82,22.535
p36,p83,19.764
p36,p84,18.750
p36,p85,19.764
p36,p86,22.535
p36,p87,26.517
p36,p88,31.250
p36,p89,36.443
p36,p90,41.926
p36,p91,47.599
p36,p92,53.400
p36,p93,59.293
p36,p94,65.252
p36,p95,71.261
p36,p96,77.308
p36,p97,31.250
p36,p98,27.951
p36,p99,25.769
p36,p100,25.000
p36,p101,25.769
p36,p102,27.951
p36,p103,31.250
p36,p104,35.355
p36,p105,40.020
p36,p106,45.069
p36,p107,50.389
p36,p108,55.902
p36,p109,61.555
p36,p110,67.315
p36,p111,73.154
p36,p112,79.057
p36,p113,36.443
p36,p114,33.657
p36,p115,31.869
p36,p116,31.250
p36,p117,31.869
p36,p118,33.657
p36,p119,36.443
p36,p120,40.020
p36,p121,44.194
p36,p122,48.814
p36,p123,53.765
p36,p124,58.962
p36,p125,64.348
p36,p126,69.877
p36,p127,75.519
p36,p128,81.250
p36,p129,41.926
p36,p130,39.528
p36,p131,38.017
p36,p132,37.500
p36,p133,38.017
p36,p134,39.528
p36,p135,41.926
p36,p136,45.069
p36,p137,48.814
p36,p138,53.033
p36,p139,57.622
p36,p140,62.500
p36,p141,67.604
p36,p142,72.887
p36,p143,78.312
p36,p144,83.853
p36,p145,47.599
p36,p146,45.501
p36,p147,44.194
p36,p148,43.750
p36,p149,44.194
p36,p150,45.501
p36,p151,47.599
p36,p152,50.389
p36,p153,53.765
p36,p154,57.622
p36,p155,61.872
p36,p156,66.438
p36,p157,71.261
p36,p158,76.291
p36,p159,81.490
p36,p160,86.828
p36,p161,53.400
p36,p162,51.539
p36,p163,50.389
p36,p164,50.000
p36,p165,50.389
p36,p166,51.539
p36,p167,53.400
p36,p168,55.902
p36,p169,58.962
p36,p170,62.500
p36,p171,66.438
p36,p172,70.711
p36,p173,75.260
p36,p174,80.039
p36,p175,85.009
p36,p176,90.139
p36,p177,59.293
p36,p178,57.622
p36,p179,56.596
p36,p180,56.250
p36,p181,56.596
p36,p182,57.622
p36,p183,59.293
p36,p184,61.555
p36,p185,64.348
p36,p186,67.604
p36,p187,71.261
p36,p188,75.260
p36,p189,79.550
p36,p190,84.085
p36,p191,88.829
p36,p192,93.750
p36,p193,65.252
p36,p194,63.738
p36,p195,62.812
p36,p196,62.500
p36,p197,62.812
p36,p198,63.738
p36,p199,65.252
p36,p200,67.315
p36,p201,69.877
p36,p202,72.887
p36,p203,76.291
p36,p204,80.039
p36,p205,84.085
p36,p206,88.388
p36,p207,92.913
p36,p208,97.628
p36,p209,71.261
p36,p210,69.877
p36,p211,69.034
p36,p212,68.750
p36,p213,69.034
p36,p214,69.877
p36,p215,71.261
p36,p216,73.154
p36,p217,75.519
p36,p218,78.312
p36,p219,81.490
p36,p220,85.009
p36,p221,88.829
p36,p222,92.913
p36,p223,97.227
p36,p224,101.743
p36,p225,77.308
p36,p226,76.035
p36,p227,75.260
p36,p228,75.000
p36,p229,75.260
p36,p230,76.035
p36,p231,77.308
p36,p232,79.057
p36,p233,81.250
p36,p234,83.853
p36,p235,86.828
p36,p236,90.139
p36,p237,93.750
p36,p238,97.628
p36,p239,101.743
p36,p240,106.066
p36,p241,83.385
p36,p242,82.206
p36,p243,81.490
p36,p244,81.250
p36,p245,81.490
p36,p246,82.206
p36,p247,83.385
p36,p248,85.009
p36,p249,87.052
p36,p250,89.486
p37,p38,6.250
p37,p39,12.500
p37,p40,18.750
p37,p41,25.000
p37,p42,31.250
p37,p43,37.500
p37,p44,43.750
p37,p45,50.000
p37,p46,56.250
p37,p47,62.500
p37,p48,68.750
p37,p49,25.769
p37,p50,19.764
p37,p51,13.975
p37,p52,8.839
p37,p53,6.250
p37,p54,8.839
p37,p55,13.975
p37,p56,19.764
p37,p57,25.769
p37,p58,31.869
p37,p59,38.017
p37,p60,44.194
p37,p61,50.389
p37,p62,56.596
p37,p63,62.812
p37,p64,69.034
p37,p65,27.951
p37,p66,22.535
p37,p67,17.678
p37,p68,13.975
p37,p69,12.500
p37,p70,13.975
p37,p71,17.678
p37,p72,22.535
p37,p73,27.951
p37,p74,33.657
p37,p75,39.528
p37,p76,45.501
p37,p77,51.539
p37,p78,57.622
p37,p79,63.738
p37,p80,69.877
p37,p81,31.250
p37,p82,26.517
p37,p83,22.535
p37,p84,19.764
p37,p85,18.750
p37,p86,19.764
p37,p87,22.535
p37,p88,26.517
p37,p89,31.250
p37,p90,36.443
p37,p91,41.926
p37,p92,47.599
p37,p93,53.400
p37,p94,59.293
p37,p95,65.252
p37,p96,71.261
p37,p97,35.355
p37,p98,31.250
p37,p99,27.951
p37,p100,25.769
p37,p101,25.000
p37,p102,25.769
p37,p103,27.951
p37,p104,31.250
p37,p105,35.355
p37,p106,40.020
p37,p107,45.069
p37,p108,50.389
p37,p109,55.902
p37,p110,61.555
p37,p111,67.315
p37,p112,73.154
p37,p113,40.020
p37,p114,36.443
p37,p115,33.657
p37,p116,31.869
p37,p117,31.250
p37,p118,31.869
p37,p119,33.657
p37,p120,36.443
p37,p121,40.020
p37,p122,44.194
p37,p123,48.814
p37,p124,53.765
p37,p125,58.962
p37,p126,64.348
p37,p127,69.877
p37,p128,75.519
p37,p129,45.069
p37,p130,41.926
p37,p131,39.528
p37,p132,38.017
p37,p133,37.500
p37,p134,38.017
p37,p135,39.528
p37,p136,41.926
p37,p137,45.069
p37,p138,48.814
p37,p139,53.033
p37,p140,57.622
p37,p141,62.500
p37,p142,67.604
p37,p143,72.887
p37,p144,78.312
p37,p145,50.389
p37,p146,47.599
p37,p147,45.501
p37,p148,44.194
p37,p149,43.750
p37,p150,44.194
p37,p151,45.501
p37,p152,47.599
p37,p153,50.389
p37,p154,53.765
p37,p155,57.622
p37,p156,61.872
p37,p157,66.438
p37,p158,71.261
p37,p159,76.291
p37,p160,81.490
p37,p161,55.902
p37,p162,53.400
p37,p163,51.539
p37,p164,50.389
p37,p165,50.000
p37,p166,50.389
p37,p167,51.539
p37,p168,53.400
p37,p169,55.902
p37,p170,58.962
p37,p171,62.500
p37,p172,66.438
p37,p173,70.711
p37,p174,75.260
p37,p175,80.039
p37,p176,85.009
p37,p177,61.555
p37,p178,59.293
p37,p179,57.622
p37,p180,56.596
p37,p181,56.250
p37,p182,56.596
p37,p183,57.622
p37,p184,59.293
p37,p185,61.555
p37,p186,64.348
p37,p187,67.604
p37,p188,71.261
p37,p189,75.260
p37,p190,79.550
p37,p191,84.085
p37,p192,88.829
p37,p193,67.315
p37,p194,65.252
p37,p195,63.738
p37,p196,62.812
p37,p197,62.500
p37,p198,62.812
p37,p199,63.738
p37,p200,65.252
p37,p201,67.315
p37,p202,69.877
p37,p203,72.887
p37,p204,76.291
p37,p205,80.039
p37,p206,84.085
p37,p207,88.388
p37,p208,92.913
p37,p209,73.154
p37,p210,71.261
p37,p211,69.877
p37,p212,69.034
p37,p213,68.750
p37,p214,69.034
p37,p215,69.877
p37,p216,71.261
p37,p217,73.154
p37,p218,75.519
p37,p219,78.312
p37,p220,81.490
p37,p221,85.009
p37,p222,88.829
p37,p223,92.913
p37,p224,97.227
p37,p225,79.057
p37,p226,77.308
p37,p227,76.035
p37,p228,75.260
p37,p229,75.000
p37,p230,75.260
p37,p231,76.035
p37,p232,77.308
p37,p233,79.057
p37,p234,81.250
p37,p235,83.853
p37,p236,86.828
p37,p237,90.139
p37,p238,93.750
p37,p239,97.628
p37,p240,101.743
p37,p241,85.009
p37,p242,83.385
p37,p243,82.206
p37,p244,81.490
p37,p245,81.250
p37,p246,81.490
p37,p247,82.206
p37,p248,83.385
p37,p249,85.009
p37,p250,87.052
p38,p39,6.250
p38,p40,12.500
p38,p41,18.750
p38,p42,25.000
p38,p43,31.250
p38,p44,37.500
p38,p45,43.750
p38,p46,50.000
p38,p47,56.250
p38,p48,62.500
p38,p49,31.869
p38,p50,25.769
p38,p51,19.764
p38,p52,13.975
p38,p53,8.839
p38,p54,6.250
p38,p55,8.839
p38,p56,13.975
p38,p57,19.764
p38,p58,25.769
p38,p59,31.869
p38,p60,38.017
p38,p61,44.194
p38,p62,50.389
p38,p63,56.596
p38,p64,62.812
p38,p65,33.657
p38,p66,27.951
p38,p67,22.535
p38,p68,17.678
p38,p69,13.975
p38,p70,12.500
p38,p71,13.975
p38,p72,17.678
p38,p73,22.535
p38,p74,27.951
p38,p75,33.657
p38,p76,39.528
p38,p77,45.501
p38,p78,51.539
p38,p79,57.622
p38,p80,63.738
p38,p81,36.443
p38,p82,31.250
p38,p83,26.517
p38,p84,22.535
p38,p85,19.764
p38,p86,18.750
p38,p87,19.764
p38,p88,22.535
p38,p89,26.517
p38,p90,31.250
p38,p91,36.443
p38,p92,41.926
p38,p93,47.599
p38,p94,53.400
p38,p95,59.293
p38,p96,65.252
p38,p97,40.020
p38,p98,35.355
p38,p99,31.250
p38,p100,27.951
p38,p101,25.769
p38,p102,25.000
p38,p103,25.769
p38,p104,27.951
p38,p105,31.250
p38,p106,35.355
p38,p107,40.020
p38,p108,45.069
p38,p109,50.389
p38,p110,55.902
p38,p111,61.555
p38,p112,67.315
p38,p113,44.194
p38,p114,40.020
p38,p115,36.443
p38,p116,33.657
p38,p117,31.869
p38,p118,31.250
p38,p119,31.869
p38,p120,33.657
p38,p121,36.443
p38,p122,40.020
p38,p123,44.194
p38,p124,48.814
p38,p125,53.765
p38,p126,58.962
p38,p127,64.348
p38,p128,69.877
p38,p129,48.814
p38,p130,45.069
p38,p131,41.926
p38,p132,39.528
p38,p133,38.017
p38,p134,37.500
p38,p135,38.017
p38,p136,39.528
p38,p137,41.926
p38,p138,45.069
p38,p139,48.814
p38,p140,53.033
p38,p141,57.622
p38,p142,62.500
p38,p143,67.604
p38,p144,72.887
p38,p145,53.765
p38,p146,50.389
p38,p147,47.599
p38,p148,45.501
p38,p149,44.194
p38,p150,43.750
p38,p151,44.194
p38,p152,45.501
p38,p153,47.599
p38,p154,50.389
p38,p155,53.765
p38,p156,57.622
p38,p157,61.872
p38,p158,66.438
p38,p159,71.261
p38,p160,76.291
p38,p161,58.962
p38,p162,55.902
p38,p163,53.400
p38,p164,51.539
p38,p165,50.389
p38,p166,50.000
p38,p167,50.389
p38,p168,51.539
p38,p169,53.400
p38,p170,55.902
p38,p171,58.962
p38,p172,62.500
p38,p173,66.438
p38,p174,70.711
p38,p175,75.260
p38,p176,80.039
p38,p177,64.348
p38,p178,61.555
p38,p179,59.293
p38,p180,57.622
p38,p181,56.596
p38,p182,56.250
p38,p183,56.596
p38,p184,57.622
p38,p185,59.293
p38,p186,61.555
p38,p187,64.348
p38,p188,67.604
p38,p189,71.261
p38,p190,75.260
p38,p191,79.550
p38,p192,84.085
p38,p193,69.877
p38,p194,67.315
p38,p195,65.252
p38,p196,63.738
p38,p197,62.812
p38,p198,62.500
p38,p199,62.812
p38,p200,63.738
p38,p201,65.252
p38,p202,67.315
p38,p203,69.877
p38,p204,72.887
p38,p205,76.291
p38,p206,80.039
p38,p207,84.085
p38,p208,88.388
p38,p209,75.519
p38,p210,73.154
p38,p211,71.261
p38,p212,69.877
p38,p213,69.034
p38,p214,68.750
p38,p215,69.034
p38,p216,69.877
p38,p217,71.261
p38,p218,73.154
p38,p219,75.519
p38,p220,78.312
p38,p221,81.490
p38,p222,85.009
p38,p223,88.829
p38,p224,92.913
p38,p225,81.250
p38,p226,79.057
p38,p227,77.308
p38,p228,76.035
p38,p229,75.260
p38,p230,75.000
p38,p231,75.260
p38,p232,76.035
p38,p233,77.308
p38,p234,79.057
p38,p235,81.250
p38,p236,83.853
p38,p237,86.828
p38,p238,90.139
p38,p239,93.750
p38,p240,97.628
p38,p241,87.052
p38,p242,85.009
p38,p243,83.385
p38,p244,82.206
p38,p245,81.490
p38,p246,81.250
p38,p247,81.490
p38,p248,82.206
p38,p249,83.385
p38,p250,85.009
p39,p40,6.250
p39,p41,12.500
p39,p42,18.750
p39,p43,25.000
p39,p44,31.250
p39,p45,37.500
p39,p46,43.750
p39,p47,50.000
p39,p48,56.250
p39,p49,38.017
p39,p50,31.869
p39,p51,25.769
p39,p52,19.764
p39,p53,13.975
p39,p54,8.839
p39,p55,6.250
p39,p56,8.839
p39,p57,13.975
p39,p58,19.764
p39,p59,25.769
p39,p60,31.869
p39,p61,38.017
p39,p62,44.194
p39,p63,50.389
p39,p64,56.596
p39,p65,39.528
p39,p66,33.657
p39,p67,27.951
p39,p68,22.535
p39,p69,17.678
p39,p70,13.975
p39,p71,12.500
p39,p72,13.975
p39,p73,17.678
p39,p74,22.535
p39,p75,27.951
p39,p76,33.657
p39,p77,39.528
p39,p78,45.501
p39,p79,51.539
p39,p80,57.622
p39,p81,41.926
p39,p82,36.443
p39,p83,31.250
p39,p84,26.517
p39,p85,22.535
p39,p86,19.764
p39,p87,18.750
p39,p88,19.764
p39,p89,22.535
p39,p90,26.517
p39,p91,31.250
p39,p92,36.443
p39,p93,41.926
p39,p94,47.599
p39,p95,53.400
p39,p96,59.293
p39,p97,45.069
p39,p98,40.020
p39,p99,35.355
p39,p100,31.250
p39,p101,27.951
p39,p102,25.769
p39,p103,25.000
p39,p104,25.769
p39,p105,27.951
p39,p106,31.250
p39,p107,35.355
p39,p108,40.020
p39,p109,45.069
p39,p110,50.389
p39,p111,55.902
p39,p112,61.555
p39,p113,48.814
p39,p114,44.194
p39,p115,40.020
p39,p116,36.443
p39,p117,33.657
p39,p118,31.869
p39,p119,31.250
p39,p120,31.869
p39,p121,33.657
p39,p122,36.443
p39,p123,40.020
p39,p124,44.194
p39,p125,48.814
p39,p126,53.765
p39,p127,58.962
p39,p128,64.348
p39,p129,53.033
p39,p130,48.814
p39,p131,45.069
p39,p132,41.926
p39,p133,39.528
p39,p134,38.017
p39,p135,37.500
p39,p136,38.017
p39,p137,39.528
p39,p138,41.926
p39,p139,45.069
p39,p140,48.814
p39,p141,53.033
p39,p142,57.622
p39,p143,62.500
p39,p144,67.604
p39,p145,57.622
p39,p146,53.765
p39,p147,50.389
p39,p148,47.599
p39,p149,45.501
p39,p150,44.194
p39,p151,43.750
p39,p152,44.194
p39,p153,45.501
p39,p154,47.599
p39,p155,50.389
p39,p156,53.765
p39,p157,57.622
p39,p158,61.872
p39,p159,66.438
p39,p160,71.261
p39,p161,62.500
p39,p162,58.962
p39,p163,55.902
p39,p164,53.400
p39,p165,51.539
p39,p166,50.389
p39,p167,50.000
p39,p168,50.389
p39,p169,51.539
p39,p170,53.400
p39,p171,55.902
p39,p172,58.962
p39,p173,62.500
p39,p174,66.438
p39,p175,70.711
p39,p176,75.260
p39,p177,67.604
p39,p178,64.348
p39,p179,61.555
p39,p180,59.293
p39,p181,57.622
p39,p182,56.596
p39,p183,56.250
p39,p184,56.596
p39,p185,57.622
p39,p186,59.293
p39,p187,61.555
p39,p188,64.348
p39,p189,67.604
p39,p190,71.261
p39,p191,75.260
p39,p192,79.550
p39,p193,72.887
p39,p194,69.877
p39,p195,67.315
p39,p196,65.252
p39,p197,63.738
p39,p198,62.812
p39,p199,62.500
p39,p200,62.812
p39,p201,63.738
p39,p202,65.252
p39,p203,67.315
p39,p204,69.877
p39,p205,72.887
p39,p206,76.291
p39,p207,80.039
p39,p208,84.085
p39,p209,78.312
p39,p210,75.519
p39,p211,73.154
p39,p212,71.261
p39,p213,69.877
p39,p214,69.034
p39,p215,68.750
p39,p216,69.034
p39,p217,69.877
p39,p218,71.261
p39,p219,73.154
p39,p220,75.519
p39,p221,78.312
p39,p222,81.490
p39,p223,85.009
p39,p224,88.829
p39,p225,83.853
p39,p226,81.250
p39,p227,79.057
p39,p228,77.308
p39,p229,76.035
p39,p230,75.260
p39,p231,75.000
p39,p232,75.260
p39,p233,76.035
p39,p234,77.308
p39,p235,79.057
p39,p236,81.250
p39,p237,83.853
p39,p238,86.828
p39,p239,90.139
p39,p240,93.750
p39,p241,89.486
p39,p242,87.052
p39,p243,85.009
p39,p244,83.385
p39,p245,82.206
p39,p246,81.490
p39,p247,81.250
p39,p248,81.490
p39,p249,82.206
p39,p250,83.385
p40,p41,6.250
p40,p42,12.500
p40,p43,18.750
p40,p44,25.000
p40,p45,31.250
p40,p46,37.500
p40,p47,43.750
p40,p48,50.000
p40,p49,44.194
p40,p50,38.017
p40,p51,31.869
p40,p52,25.769
p40,p53,19.764
p40,p54,13.975
p40,p55,8.839
p40,p56,6.250
p40,p57,8.839
p40,p58,13.975
p40,p59,19.764
p40,p60,25.769
p40,p61,31.869
p40,p62,38.017
p40,p63,44.194
p40,p64,50.389
p40,p65,45.501
p40,p66,39.528
p40,p67,33.657
p40,p68,27.951
p40,p69,22.535
p40,p70,17.678
p40,p71,13.975
p40,p72,12.500
p40,p73,13.975
p40,p74,17.678
p40,p75,22.535
p40,p76,27.951
p40,p77,33.657
p40,p78,39.528
p40,p79,45.501
p40,p80,51.539
p40,p81,47.599
p40,p82,41.926
p40,p83,36.443
p40,p84,31.250
p40,p85,26.517
p40,p86,22.535
p40,p87,19.764
p40,p88,18.750
p40,p89,19.764
p40,p90,22.535
p40,p91,26.517
p40,p92,31.250
p40,p93,36.443
p40,p94,41.926
p40,p95,47.599
p40,p96,53.400
p40,p97,50.389
p40,p98,45.069
p40,p99,40.020
p40,p100,35.355
p40,p101,31.250
p40,p102,27.951
p40,p103,25.769
p40,p104,25.000
p40,p105,25.769
p40,p106,27.951
p40,p107,31.250
p40,p108,35.355
p40,p109,40.020
p40,p110,45.069
p40,p111,50.389
p40,p112,55.902
p40,p113,53.765
p40,p114,48.814
p40,p115,44.194
p40,p116,40.020
p40,p117,36.443
p40,p118,33.657
p40,p119,31.869
p40,p120,31.250
p40,p121,31.869
p40,p122,33.657
p40,p123,36.443
p40,p124,40.020
p40,p125,44.194
p40,p126,48.814
p40,p127,53.765
p40,p128,58.962
p40,p129,57.622
p40,p130,53.033
p40,p131,48.814
p40,p132,45.069
p40,p133,41.926
p40,p134,39.528
p40,p135,38.017
p40,p136,37.500
p40,p137,38.017
p40,p138,39.528
p40,p139,41.926
p40,p140,45.069
p40,p141,48.814
p40,p142,53.033
p40,p143,57.622
p40,p144,62.500
p40,p145,61.872
p40,p146,57.622
p40,p147,53.765
p40,p148,50.389
p40,p149,47.599
p40,p150,45.501
p40,p151,44.194
p40,p152,43.750
p40,p153,44.194
p40,p154,45.501
p40,p155,47.599
p40,p156,50.389
p40,p157,53.765
p40,p158,57.622
p40,p159,61.872
p40,p160,66.438
p40,p161,66.438
p40,p162,62.500
p40,p163,58.962
p40,p164,55.902
p40,p165,53.400
p40,p166,51.539
p40,p167,50.389
p40,p168,50.000
p40,p169,50.389
p40,p170,51.539
p40,p171,53.400
p40,p172,55.902
p40,p173,58.962
p40,p174,62.500
p40,p175,66.438
p40,p176,70.711
p40,p177,71.261
p40,p178,67.604
p40,p179,64.348
p40,p180,61.555
p40,p181,59.293
p40,p182,57.622
p40,p183,56.596
p40,p184,56.250
p40,p185,56.596
p40,p186,57.622
p40,p187,59.293
p40,p188,61.555
p40,p189,64.348
p40,p190,67.604
p40,p191,71.261
p40,p192,75.260
p40,p193,76.291
p40,p194,72.887
p40,p195,69.877
p40,p196,67.315
p40,p197,65.252
p40,p198,63.738
p40,p199,62.812
p40,p200,62.500
p40,p201,62.812
p40,p202,63.738
p40,p203,65.252
p40,p204,67.315
p40,p205,69.877
p40,p206,72.887
p40,p207,76.291
p40,p208,80.039
p40,p209,81.490
p40,p210,78.312
p40,p211,75.519
p40,p212,73.154
p40,p213,71.261
p40,p214,69.877
p40,p215,69.034
p40,p216,68.750
p40,p217,69.034
p40,p218,69.877
p40,p219,71.261
p40,p220,73.154
p40,p221,75.519
p40,p222,78.312
p40,p223,81.490
p40,p224,85.009
p40,p225,86.828
p40,p226,83.853
p40,p227,81.250
p40,p228,79.057
p40,p229,77.308
p40,p230,76.035
p40,p231,75.260
p40,p232,75.000
p40,p233,75.260
p40,p234,76.035
p40,p235,77.308
p40,p236,79.057
p40,p237,81.250
p40,p238,83.853
p40,p239,86.828
p40,p240,90.139
p40,p241,92.280
p40,p242,89.486
p40,p243,87.052
p40,p244,85.009
p40,p245,83.385
p40,p246,82.206
p40,p247,81.490
p40,p248,81.250
p40,p249,81.490
p40,p250,82.206
p41,p42,6.250
p41,p43,12.500
p41,p44,18.750
p41,p45,25.000
p41,p46,31.250
p41,p47,37.500
p41,p48,43.750
p41,p49,50.389
p41,p50,44.194
p41,p51,38.017
p41,p52,31.869
p41,p53,25.769
p41,p54,19.764
p41,p55,13.975
p41,p56,8.839
p41,p57,6.250
p41,p58,8.839
p41,p59,13.975
p41,p60,19.764
p41,p61,25.769
p41,p62,31.869
p41,p63,38.017
p41,p64,44.194
p41,p65,51.539
p41,p66,45.501
p41,p67,39.528
p41,p68,33.657
p41,p69,27.951
p41,p70,22.535
p41,p71,17.678
p41,p72,13.975
p41,p73,12.500
p41,p74,13.975
p41,p75,17.678
p41,p76,22.535
p41,p77,27.951
p41,p78,33.657
p41,p79,39.528
p41,p80,45.501
p41,p81,53.400
p41,p82,47.599
p41,p83,41.926
p41,p84,36.443
p41,p85,31.250
p41,p86,26.517
p41,p87,22.535
p41,p88,19.764
p41,p89,18.750
p41,p90,19.764
p41,p91,22.535
p41,p92,26.517
p41,p93,31.250
p41,p94,36.443
p41,p95,41.926
p41,p96,47.599
p41,p97,55.902
p41,p98,50.389
p41,p99,45.069
p41,p100,40.020
p41,p101,35.355
p41,p102,31.250
p41,p103,27.951
p41,p104,25.769
p41,p105,25.000
p41,p106,25.769
p41,p107,27.951
p41,p108,31.250
p41,p109,35.355
p41,p110,40.020
p41,p111,45.069
p41,p112,50.389
p41,p113,58.962
p41,p114,53.765
p41,p115,48.814
p41,p116,44.194
p41,p117,40.020
p41,p118,36.443
p41,p119,33.657
p41,p120,31.869
p41,p121,31.250
p41,p122,31.869
p41,p123,33.657
p41,p124,36.443
p41,p125,40.020
p41,p126,44.194
p41,p127,48.814
p41,p128,53.765
p41,p129,62.500
p41,p130,57.622
p41,p131,53.033
p41,p132,48.814
p41,p133,45.069
p41,p134,41.926
p41,p135,39.528
p41,p136,38.017
p41,p137,37.500
p41,p138,38.017
p41,p139,39.528
p41,p140,41.926
p41,p141,45.069
p41,p142,48.814
p41,p143,53.033
p41,p144,57.622
p41,p145,66.438
p41,p146,61.872
p41,p147,57.622
p41,p148,53.765
p41,p149,50.389
p41,p150,47.599
p41,p151,45.501
p41,p152,44.194
p41,p153,43.750
p41,p154,44.194
